id,host_is_superhost,host_acceptance_rate,host_total_listings_count,host_has_profile_pic,accommodates,minimum_nights,maximum_nights,instant_bookable,availability_365,price,number_of_reviews,reviews_per_month,review_scores_rating,survived,bathrooms,host_tenure_days,has_wifi,has_kitchen,has_air_conditioning,has_heating,bedrooms,beds,is_entire_place,is_private_room,is_hotel_room
48663524,1.0,1.0,1.0,1.0,8,2,365,0,362,324.0,56,2.31,4.96,1,3.0,2333.0,1,1,1,1,4.0,4.0,1,0,0
48663616,0.0,1.0,1.0,1.0,2,2,14,0,0,140.0,6,0.74,5.0,0,1.5,2143.0,1,1,1,1,1.0,1.0,1,0,0
48663743,0.0,0.98,41.0,1.0,2,30,365,1,358,97.0,7,0.32,5.0,1,1.0,1109.0,1,1,1,1,1.0,1.0,1,0,0
48672873,0.0,0.99,294.0,1.0,2,2,280,0,290,268.0,37,1.55,4.59,1,1.0,2427.0,1,0,1,1,2.0,1.0,1,0,0
48676452,0.0,1.0,2.0,1.0,5,2,28,1,353,167.0,41,1.69,4.78,0,2.0,1130.0,1,1,1,1,2.0,3.0,1,0,0
48676678,0.0,0.45,3.0,1.0,4,2,4,0,0,230.0,0,0.0,4.93,1,1.5,3348.0,1,1,1,1,1.0,1.0,1,0,0
48677733,1.0,1.0,6.0,1.0,2,1,30,0,56,181.0,125,5.16,4.92,1,1.0,746.0,1,1,1,1,2.0,1.0,1,0,0
48691651,1.0,0.84,5.0,1.0,4,2,365,0,338,548.0,14,0.63,4.93,1,2.0,3424.0,1,1,1,1,2.0,4.0,1,0,0
48693231,0.0,1.0,7.0,1.0,4,2,365,1,16,161.0,57,2.38,4.67,0,1.0,2615.0,1,1,1,1,1.0,2.0,1,0,0
48694052,0.0,0.99,4.0,1.0,5,5,365,0,164,325.0,0,0.0,4.93,0,2.5,3993.0,1,1,1,1,3.0,3.0,1,0,0
48696841,0.0,0.99,2.0,1.0,4,2,30,0,164,120.0,84,4.01,5.0,0,1.0,722.0,1,1,1,1,2.0,3.0,1,0,0
48698547,0.0,0.99,3.0,1.0,4,30,365,0,0,160.0,1,0.05,5.0,1,2.5,2103.0,1,1,1,1,3.0,3.0,1,0,0
48701490,1.0,0.99,15.0,1.0,4,3,180,0,229,133.0,41,1.71,4.9,1,1.0,1856.0,1,1,0,1,1.0,1.0,0,0,0
48703058,0.0,0.99,4530.0,1.0,4,30,365,1,250,118.0,0,0.0,4.93,0,2.0,1409.0,1,1,1,1,2.0,2.0,1,0,0
48703285,0.0,0.99,4530.0,1.0,4,30,365,1,332,94.0,0,0.0,4.93,0,2.0,1409.0,1,1,1,1,2.0,2.0,1,0,0
48703589,0.0,0.99,4530.0,1.0,2,30,365,1,0,178.0,1,0.05,5.0,0,1.0,1409.0,1,1,1,1,1.0,1.0,1,0,0
48714735,0.0,0.96,226.0,1.0,12,1,365,1,365,2000.0,0,0.0,4.93,1,5.5,2222.0,1,1,1,1,5.0,6.0,1,0,0
48715048,1.0,1.0,8.0,1.0,6,1,365,1,326,247.0,165,6.0,4.79,1,2.0,4059.0,1,1,1,1,3.0,4.0,1,0,0
48722001,1.0,0.97,6.0,1.0,6,3,365,0,162,261.0,86,3.58,4.94,1,1.0,2517.0,1,1,1,1,2.0,3.0,1,0,0
48732777,1.0,1.0,31.0,1.0,4,2,96,1,353,192.0,61,2.52,4.95,1,2.5,3179.0,1,1,1,1,2.0,2.0,1,0,0
48735661,0.0,1.0,4.0,1.0,16,1,365,0,317,1221.0,26,1.25,4.58,0,3.5,1198.0,1,1,1,1,5.0,7.0,1,0,0
48735683,0.0,1.0,4.0,1.0,16,1,365,0,317,1665.0,37,1.57,4.7,1,5.5,1198.0,1,1,1,1,9.0,13.0,1,0,0
48735777,1.0,1.0,4.0,1.0,6,2,31,0,67,135.0,12,1.36,5.0,1,2.0,2571.0,1,1,1,1,3.0,3.0,1,0,0
48735874,1.0,0.99,5.0,1.0,4,2,365,0,271,175.0,77,3.24,4.84,1,1.0,779.0,1,1,1,1,1.0,2.0,0,0,0
48738671,0.0,0.99,146.0,1.0,5,1,365,0,355,104.0,58,2.45,4.43,0,1.0,1362.0,1,1,1,1,2.0,3.0,1,0,0
48741080,0.0,0.99,4530.0,1.0,2,30,365,1,172,95.0,0,0.0,4.93,0,1.0,1409.0,1,1,1,1,1.0,1.0,1,0,0
48741204,0.0,1.0,1.0,1.0,4,2,30,0,169,179.0,17,0.72,4.88,1,1.0,743.0,1,1,0,1,2.0,2.0,1,0,0
48750020,1.0,0.99,21.0,1.0,2,1,365,0,273,190.0,153,6.0,4.93,1,1.0,3965.0,1,1,1,1,1.0,1.0,1,0,0
48755249,1.0,0.99,29.0,1.0,2,2,365,0,0,202.0,3,0.13,5.0,0,1.0,927.0,1,0,1,1,1.0,1.0,1,0,0
48757081,0.0,0.86,3.0,1.0,8,2,365,0,64,929.0,10,0.5,5.0,1,2.0,1788.0,1,1,1,1,3.0,6.0,1,0,0
48759122,1.0,1.0,3.0,1.0,2,2,27,0,223,185.0,10,1.55,5.0,1,1.0,2694.0,1,1,1,1,1.0,1.0,0,0,0
48788575,0.0,1.0,1.0,1.0,3,1,365,0,84,63.0,0,0.0,4.93,0,1.5,1906.0,1,1,1,0,1.0,1.0,0,1,0
48791051,0.0,0.99,4530.0,1.0,2,30,365,1,0,144.0,0,0.0,4.93,0,1.0,1409.0,1,1,1,1,1.0,1.0,1,0,0
48803540,0.0,0.99,25.0,1.0,6,4,365,0,350,358.0,23,0.97,4.7,1,2.0,2007.0,1,1,1,1,3.0,3.0,1,0,0
48804870,1.0,0.96,2.0,1.0,2,3,14,0,141,189.0,82,3.76,4.99,1,1.0,3355.0,1,1,1,1,1.0,2.0,1,0,0
48807088,0.0,0.99,294.0,1.0,4,2,280,0,219,173.0,142,6.0,4.56,0,2.0,2427.0,1,1,1,1,2.0,4.0,1,0,0
48809935,0.0,1.0,11.0,1.0,16,2,365,1,13,1000.0,2,0.09,5.0,0,2.0,3461.0,1,0,1,1,5.0,11.0,0,0,0
48814755,0.0,0.99,4.0,1.0,4,2,365,0,69,120.0,83,4.08,4.78,1,1.5,2809.0,1,1,1,1,1.0,2.0,1,0,0
48824805,1.0,1.0,30.0,1.0,16,1,365,1,318,524.0,2,0.25,5.0,1,5.5,3235.0,1,1,1,1,6.0,14.0,1,0,0
48833195,0.0,0.45,391.0,1.0,4,1,30,0,26,198.0,0,0.0,4.93,1,1.0,3395.0,1,1,1,1,1.0,2.0,1,0,0
48845274,1.0,1.0,31.0,1.0,8,3,60,1,113,237.0,69,2.9,4.87,1,2.0,3179.0,1,1,1,1,4.0,5.0,1,0,0
48848897,1.0,1.0,1.0,1.0,4,2,90,1,144,158.0,73,3.13,4.95,1,1.0,737.0,1,1,1,1,1.0,2.0,1,0,0
48849437,0.0,0.5,2.0,1.0,5,30,365,0,0,110.0,1,0.07,5.0,1,2.5,2054.0,1,1,1,1,3.0,3.0,1,0,0
48850243,0.0,0.99,294.0,1.0,3,1,280,0,299,256.0,93,3.88,4.57,1,1.0,2427.0,1,1,1,1,1.0,2.0,1,0,0
48850515,1.0,1.0,4.0,1.0,3,1,40,0,60,199.0,116,5.19,4.97,0,1.0,2431.0,1,1,1,1,1.0,2.0,1,0,0
48851861,1.0,0.94,7.0,1.0,5,2,365,0,175,150.0,36,1.74,4.83,1,1.0,1842.0,1,1,1,1,1.0,2.0,1,0,0
48861073,1.0,0.89,1.0,1.0,4,30,365,0,230,140.0,40,1.67,4.98,0,1.0,2478.0,1,1,1,1,2.0,3.0,1,0,0
48861606,0.0,1.0,2.0,1.0,8,2,45,1,24,414.0,29,1.27,4.97,0,2.5,4453.0,1,1,1,1,3.0,5.0,1,0,0
48867186,0.0,1.0,6.0,1.0,4,1,365,1,116,209.0,475,6.0,4.58,0,1.0,792.0,1,0,1,1,1.0,2.0,1,0,0
48867583,0.0,1.0,4.0,1.0,2,1,365,1,139,209.0,690,6.0,4.69,1,1.0,792.0,1,0,1,1,1.0,1.0,1,0,0
48869123,0.0,0.98,77.0,1.0,6,14,365,0,77,80.0,18,0.8,4.72,0,2.0,1715.0,1,1,1,0,2.0,2.0,1,0,0
48870534,1.0,0.98,3.0,1.0,2,2,7,0,253,102.0,61,2.65,4.84,1,1.0,3415.0,1,1,1,1,1.0,1.0,1,0,0
48883595,1.0,1.0,3.0,1.0,3,2,365,1,72,113.0,89,3.75,4.85,1,1.0,3043.0,1,1,1,1,1.0,1.0,1,0,0
48891282,0.0,0.99,4530.0,1.0,4,30,365,1,352,158.0,0,0.0,4.93,0,2.0,1409.0,1,1,1,1,2.0,2.0,1,0,0
48900387,1.0,0.99,7.0,1.0,16,1,365,0,317,245.0,42,1.93,4.83,1,4.5,3715.0,1,1,1,1,9.0,14.0,1,0,0
48900390,0.0,0.71,1.0,1.0,4,3,365,0,150,150.0,3,0.61,5.0,1,1.0,2072.0,1,1,1,0,1.0,2.0,1,0,0
48902901,0.0,0.25,3.0,1.0,1,30,30,0,186,65.0,0,0.0,4.93,1,1.5,734.0,1,1,1,0,1.0,1.0,0,1,0
48903773,1.0,0.98,3.0,1.0,6,2,365,1,147,203.0,57,2.41,4.79,1,1.0,3097.0,1,1,1,1,3.0,3.0,1,0,0
48904224,0.0,1.0,1.0,1.0,10,2,60,1,63,659.0,5,0.29,5.0,1,4.0,2169.0,1,1,1,1,4.0,7.0,1,0,0
48920009,1.0,1.0,1.0,1.0,3,1,365,0,48,183.0,262,6.0,4.87,0,1.0,733.0,1,1,1,1,1.0,2.0,1,0,0
48920583,0.0,0.96,3.0,1.0,6,1,10,0,75,242.0,45,2.55,4.93,0,2.0,4104.0,1,1,1,1,3.0,3.0,1,0,0
48921430,1.0,1.0,4.0,1.0,10,2,30,0,234,229.0,25,1.06,4.84,1,2.0,1415.0,1,1,1,1,4.0,6.0,1,0,0
48921560,0.0,0.99,4.0,1.0,2,4,95,0,0,98.0,4,0.17,5.0,1,1.0,3025.0,1,1,1,1,2.0,2.0,1,0,0
48932496,0.0,0.99,2.0,1.0,2,1,180,0,0,89.0,0,0.0,4.93,1,1.0,732.0,1,1,1,1,1.0,1.0,0,1,0
48932762,0.0,0.95,1.0,1.0,6,2,365,1,117,270.0,22,1.17,4.95,0,1.0,2622.0,1,1,1,1,3.0,3.0,1,0,0
48933584,0.0,0.99,294.0,1.0,5,1,280,0,296,313.0,86,3.89,4.7,1,2.0,2427.0,1,1,1,1,2.0,3.0,1,0,0
48937555,0.0,1.0,1.0,1.0,8,2,365,0,22,750.0,19,0.81,5.0,0,3.0,1368.0,1,1,1,1,4.0,4.0,1,0,0
48938262,1.0,0.71,18.0,1.0,14,1,365,1,330,1679.0,19,0.87,4.95,1,4.0,2009.0,1,1,1,1,5.0,13.0,1,0,0
48941793,0.0,0.99,1.0,1.0,5,5,10,1,0,85.0,7,0.33,4.71,1,1.0,1641.0,0,1,1,1,1.0,2.0,0,0,0
48951298,1.0,0.97,26.0,1.0,13,2,365,0,283,346.0,84,3.63,4.89,1,2.0,3504.0,1,1,1,1,3.0,8.0,1,0,0
48960238,1.0,0.89,7.0,1.0,2,30,365,0,181,116.0,9,0.41,5.0,1,2.0,3429.0,1,1,1,1,2.0,2.0,1,0,0
48970960,0.0,0.99,2.0,1.0,2,1,365,0,0,99.0,0,0.0,4.93,1,1.0,732.0,1,1,1,1,1.0,1.0,0,1,0
48974466,0.0,1.0,12.0,1.0,1,30,100,0,88,200.0,0,0.0,4.93,1,1.0,1101.0,1,1,1,1,1.0,1.0,0,1,0
48974906,0.0,1.0,12.0,1.0,1,30,100,0,88,200.0,0,0.0,4.93,1,1.0,1101.0,1,1,1,1,1.0,2.0,0,1,0
48974911,0.0,1.0,12.0,1.0,1,30,100,0,88,200.0,0,0.0,4.93,1,1.0,1101.0,1,1,1,1,1.0,1.0,0,1,0
48975020,1.0,0.96,2.0,1.0,6,2,365,1,345,216.0,21,1.68,5.0,1,1.5,2753.0,1,1,1,1,2.0,3.0,1,0,0
48975087,0.0,1.0,12.0,1.0,1,30,100,0,88,200.0,0,0.0,4.93,1,1.0,1101.0,1,1,1,1,1.0,2.0,0,1,0
48975137,0.0,1.0,12.0,1.0,2,30,100,0,88,250.0,0,0.0,4.93,1,1.0,1101.0,1,1,1,1,1.0,1.0,0,1,0
48975145,0.0,0.99,1.0,1.0,2,1,365,0,0,80.0,4,0.17,4.75,1,1.0,3348.0,1,1,1,1,1.0,1.0,1,0,0
48977013,1.0,0.62,4.0,1.0,8,1,30,0,90,299.0,26,1.11,4.88,0,1.0,730.0,1,1,1,1,3.0,3.0,1,0,0
48992557,0.0,0.99,3.0,1.0,6,2,365,0,4,343.0,0,0.0,4.93,0,2.0,3621.0,1,1,1,1,3.0,3.0,1,0,0
48994537,0.0,1.0,2.0,1.0,2,1,30,0,158,129.0,161,6.0,4.85,0,1.0,2198.0,1,1,1,1,1.0,1.0,1,0,0
48997675,0.0,0.99,1.0,1.0,2,2,12,0,0,64.0,15,0.66,4.33,1,1.0,3685.0,1,1,1,1,1.0,1.0,0,1,0
49002417,0.0,0.99,25.0,1.0,5,2,365,0,149,122.0,55,2.34,4.56,1,1.0,875.0,1,1,1,1,2.0,2.0,1,0,0
49002662,1.0,1.0,1.0,1.0,2,30,365,0,318,149.0,8,0.39,5.0,0,1.0,728.0,1,1,1,1,1.0,2.0,1,0,0
49002690,0.0,0.96,15.0,1.0,6,1,100,1,187,146.0,117,4.97,4.74,0,2.0,2297.0,1,1,1,1,2.0,2.0,1,0,0
49011340,0.0,1.0,6.0,1.0,7,3,365,1,300,499.0,15,0.64,4.4,0,2.5,3099.0,1,1,1,1,3.0,3.0,1,0,0
49014386,1.0,0.68,46.0,1.0,4,3,365,0,246,272.0,29,1.23,4.83,0,1.0,729.0,1,1,1,0,1.0,2.0,1,0,0
49015282,1.0,1.0,1.0,1.0,2,1,365,0,36,180.0,244,6.0,4.98,1,1.0,1990.0,1,1,1,1,1.0,1.0,1,0,0
49018455,1.0,1.0,37.0,1.0,10,2,60,0,132,502.0,25,1.06,4.92,1,2.0,209.0,1,1,1,1,4.0,6.0,1,0,0
49023269,0.0,0.99,14.0,1.0,4,1,365,0,333,128.0,127,5.46,4.59,1,1.0,1467.0,1,1,1,1,1.0,2.0,1,0,0
49027293,0.0,0.69,5.0,1.0,9,3,365,0,355,643.0,24,1.05,4.88,1,2.0,3732.0,1,1,1,1,4.0,4.0,1,0,0
49029414,0.0,0.0,2.0,1.0,2,1,90,0,365,300.0,6,0.26,5.0,1,1.0,3844.0,1,1,1,1,1.0,1.0,0,1,0
49030566,0.0,0.98,71.0,1.0,12,3,30,0,74,2000.0,1,0.12,4.0,0,4.0,1846.0,1,1,1,1,4.0,10.0,1,0,0
49041284,0.0,0.99,1.0,1.0,2,3,3,0,0,200.0,0,0.0,4.93,1,1.0,726.0,1,1,1,1,1.0,2.0,1,0,0
49050590,1.0,0.99,2.0,1.0,7,3,365,1,4,150.0,116,4.98,4.9,1,2.0,2333.0,1,1,1,1,3.0,3.0,1,0,0
49053968,1.0,1.0,2.0,1.0,3,2,365,1,91,93.0,118,5.12,4.96,1,1.0,2737.0,1,1,1,1,2.0,2.0,0,0,0
49055308,1.0,0.62,4.0,1.0,2,1,30,0,84,94.0,1,0.04,5.0,0,1.0,730.0,1,1,1,1,1.0,1.0,0,1,0
49056393,1.0,0.62,4.0,1.0,2,1,7,0,83,64.0,8,0.34,5.0,0,1.0,730.0,1,1,1,1,1.0,1.0,0,1,0
49057118,1.0,0.86,3.0,1.0,4,30,365,0,207,130.0,6,0.32,5.0,1,2.0,3136.0,1,1,1,1,2.0,2.0,1,0,0
49060081,1.0,0.46,1.0,1.0,8,3,365,0,0,700.0,34,1.5,5.0,1,2.5,3392.0,1,1,1,1,4.0,4.0,1,0,0
49061559,0.0,0.99,1.0,1.0,4,4,31,0,0,375.0,7,0.3,5.0,1,2.5,4223.0,1,1,1,1,2.0,2.0,1,0,0
49062579,0.0,0.99,31.0,1.0,1,20,365,1,355,42.0,2,0.12,4.5,1,1.0,1276.0,1,1,1,1,1.0,1.0,0,1,0
49074540,0.0,0.92,167.0,1.0,2,30,365,0,365,107.0,2,0.1,4.0,0,1.0,2304.0,1,1,1,1,1.0,1.0,1,0,0
49076227,0.0,0.99,18.0,1.0,4,1,365,0,330,94.0,79,3.35,3.95,0,1.0,1326.0,1,1,1,1,1.0,2.0,1,0,0
49077419,1.0,1.0,2.0,1.0,12,2,365,0,354,438.0,48,2.11,4.85,1,2.0,2563.0,1,1,1,1,5.0,8.0,1,0,0
49081040,0.0,1.0,3.0,1.0,4,1,365,1,32,309.0,69,3.07,4.61,1,1.0,824.0,1,1,1,1,1.0,3.0,1,0,0
49095346,1.0,1.0,16.0,1.0,12,1,150,1,163,296.0,62,2.65,4.97,0,3.0,2543.0,1,1,1,1,4.0,9.0,1,0,0
49095955,1.0,1.0,30.0,1.0,16,1,365,1,325,514.0,0,0.0,4.93,1,5.0,3235.0,1,1,1,1,7.0,14.0,1,0,0
49096552,0.0,1.0,2.0,1.0,4,2,365,0,86,118.0,21,0.94,4.57,1,1.0,3127.0,1,1,1,1,1.0,3.0,1,0,0
49100878,0.0,0.99,4530.0,1.0,2,30,365,1,344,77.0,1,0.09,3.0,0,1.0,1409.0,1,1,1,1,1.0,1.0,1,0,0
49109559,0.0,1.0,35.0,1.0,4,1,365,0,329,163.0,34,1.55,4.41,1,1.0,3230.0,1,1,0,1,1.0,2.0,1,0,0
49110949,0.0,1.0,2.0,1.0,4,7,31,0,0,80.0,0,0.0,4.93,1,1.0,1195.0,1,1,1,1,1.0,3.0,1,0,0
49114183,0.0,0.25,4.0,1.0,14,2,365,0,364,942.0,6,0.27,4.67,1,2.5,2832.0,1,1,1,1,3.0,3.0,1,0,0
49116798,1.0,1.0,31.0,1.0,6,2,60,1,344,315.0,74,3.18,4.92,1,2.0,3179.0,1,1,1,1,3.0,3.0,1,0,0
49130076,0.0,0.99,3.0,1.0,4,30,365,0,0,150.0,3,0.14,5.0,1,1.0,3540.0,1,1,1,1,2.0,3.0,1,0,0
49131739,0.0,0.99,2.0,1.0,6,7,30,0,0,700.0,0,0.0,4.93,1,2.0,1998.0,1,1,1,1,2.0,2.0,1,0,0
49133133,0.0,0.99,4530.0,1.0,4,30,365,1,0,137.0,1,0.13,4.0,0,2.0,1409.0,1,1,1,1,2.0,2.0,1,0,0
49133207,0.0,0.99,4530.0,1.0,2,30,365,1,222,108.0,0,0.0,4.93,0,1.0,1409.0,1,1,1,1,1.0,1.0,1,0,0
49139962,1.0,1.0,31.0,1.0,2,2,60,1,337,94.0,39,1.71,4.95,1,1.0,3179.0,1,1,1,1,2.0,1.0,1,0,0
49140294,1.0,0.98,4.0,1.0,4,2,28,0,157,191.0,97,4.22,4.96,1,2.0,3027.0,1,1,1,1,2.0,2.0,1,0,0
49142319,1.0,1.0,2.0,1.0,8,1,365,1,73,214.0,56,2.48,4.75,1,2.0,2093.0,1,1,1,1,2.0,3.0,1,0,0
49146679,0.0,0.62,1.0,1.0,4,3,60,0,266,309.0,6,0.51,4.83,1,1.0,2573.0,1,1,1,1,2.0,3.0,1,0,0
49154238,1.0,1.0,88.0,1.0,4,1,365,1,364,118.0,88,3.78,4.8,1,1.0,2847.0,1,1,1,1,1.0,2.0,1,0,0
49156888,1.0,1.0,2.0,1.0,5,3,7,0,69,371.0,4,0.22,5.0,1,2.0,2494.0,1,0,1,1,2.0,4.0,1,0,0
49157130,1.0,1.0,88.0,1.0,4,1,365,1,360,116.0,94,4.05,4.84,1,1.0,2847.0,1,1,1,1,1.0,2.0,1,0,0
49157286,1.0,1.0,88.0,1.0,4,1,365,1,362,122.0,61,2.78,4.84,1,1.0,2847.0,1,1,1,1,1.0,2.0,1,0,0
49157813,0.0,0.96,1.0,1.0,10,3,365,0,2,943.0,44,1.97,4.95,0,3.0,2159.0,1,1,1,1,6.0,10.0,1,0,0
49157840,0.0,0.99,2.0,1.0,5,3,10,0,0,425.0,4,0.17,5.0,1,2.5,3425.0,1,1,1,1,2.0,2.0,1,0,0
49159216,1.0,0.93,2.0,1.0,2,1,5,0,0,55.0,93,4.37,4.94,0,1.0,2487.0,1,1,1,1,1.0,1.0,0,1,0
49160345,0.0,1.0,1.0,0.0,6,3,365,0,70,400.0,6,0.28,5.0,1,3.0,3365.0,1,1,1,1,3.0,4.0,1,0,0
49161758,1.0,0.94,2.0,1.0,6,3,365,1,59,294.0,19,1.17,4.74,1,2.0,3242.0,1,1,1,1,3.0,3.0,1,0,0
49162064,1.0,0.99,3.0,1.0,4,1,365,0,340,169.0,81,3.56,4.79,0,1.0,3842.0,1,1,1,1,2.0,2.0,1,0,0
49162786,0.0,0.99,4530.0,1.0,4,30,365,1,348,140.0,0,0.0,4.93,0,2.0,1409.0,1,1,1,1,2.0,2.0,1,0,0
49164712,0.0,0.67,4.0,1.0,16,1,365,0,357,720.0,8,0.35,4.63,0,2.0,2446.0,0,1,0,1,2.0,7.0,0,0,0
49172628,0.0,0.97,3.0,1.0,4,2,90,1,62,192.0,13,1.52,4.92,0,2.5,2574.0,1,1,1,1,2.0,2.0,1,0,0
49172786,1.0,0.95,2.0,1.0,6,3,365,0,34,380.0,50,2.95,4.96,0,2.5,2825.0,1,1,1,1,3.0,3.0,1,0,0
49173979,0.0,1.0,1.0,1.0,2,2,28,0,0,99.0,40,1.75,4.7,1,1.0,2557.0,1,1,0,1,1.0,2.0,1,0,0
49174633,0.0,1.0,5.0,1.0,9,1,29,0,42,189.0,32,1.48,4.78,0,2.0,1596.0,1,1,1,1,3.0,5.0,1,0,0
49175683,0.0,1.0,6.0,1.0,4,2,7,0,0,150.0,29,1.26,4.9,0,1.0,1606.0,1,1,1,0,1.0,2.0,1,0,0
49176467,0.0,1.0,3.0,1.0,2,1,365,1,90,480.0,2,0.09,5.0,0,1.0,3434.0,1,1,1,1,1.0,1.0,1,0,0
49176690,1.0,1.0,1.0,1.0,5,2,365,0,49,232.0,33,1.45,4.97,1,2.0,4195.0,1,1,1,1,2.0,2.0,1,0,0
49179235,0.0,1.0,23.0,1.0,6,2,90,1,109,98.0,134,5.77,4.86,1,1.0,3310.0,1,1,1,1,2.0,3.0,1,0,0
49191021,1.0,0.82,3.0,1.0,2,2,365,0,69,211.0,33,1.43,4.88,0,1.0,2634.0,1,0,1,1,1.0,1.0,0,1,0
49192791,0.0,0.99,3.0,1.0,2,30,60,0,137,125.0,3,0.13,5.0,0,1.0,4075.0,1,1,0,1,2.0,1.0,1,0,0
49193557,1.0,0.9,1.0,1.0,8,1,28,0,285,631.0,43,1.87,4.77,0,2.0,717.0,1,1,1,1,4.0,4.0,1,0,0
49194286,1.0,0.94,4.0,1.0,12,28,38,0,136,326.0,3,0.14,5.0,1,2.5,3154.0,1,1,1,1,5.0,4.0,1,0,0
49194728,0.0,0.99,13.0,1.0,6,1,365,0,340,156.0,130,5.6,4.59,0,1.0,1370.0,1,1,1,1,2.0,3.0,1,0,0
49195573,1.0,0.97,3.0,1.0,2,7,365,0,151,196.0,28,1.35,5.0,1,1.0,3097.0,1,1,1,1,1.0,1.0,1,0,0
49198346,1.0,1.0,5.0,1.0,2,2,365,0,21,127.0,79,3.53,5.0,0,1.5,3883.0,1,1,1,1,1.0,2.0,1,0,0
49198772,1.0,0.91,1.0,1.0,2,2,21,1,134,169.0,19,0.85,4.89,1,1.0,1718.0,1,1,1,1,1.0,1.0,1,0,0
49208436,1.0,0.93,1.0,1.0,2,1,8,0,46,85.0,33,1.87,4.82,0,1.0,2478.0,1,0,1,1,1.0,1.0,0,1,0
49208465,0.0,1.0,2.0,1.0,4,30,250,0,215,79.0,3,0.16,5.0,0,1.0,4467.0,1,1,1,1,2.0,2.0,1,0,0
49211498,0.0,1.0,4.0,1.0,6,1,365,0,356,400.0,76,3.27,4.84,0,1.0,1885.0,1,1,1,1,2.0,3.0,0,0,0
49211762,0.0,0.29,1.0,1.0,1,1,30,0,267,110.0,14,0.69,4.93,0,1.0,746.0,1,1,1,1,1.0,1.0,1,0,0
49214415,0.0,0.96,128.0,1.0,6,1,365,0,363,84.0,58,2.59,4.91,0,2.0,1503.0,1,1,1,1,2.0,2.0,1,0,0
49214678,1.0,0.7,2.0,1.0,7,2,30,0,165,257.0,15,0.71,4.87,0,2.0,1901.0,1,1,1,1,3.0,4.0,1,0,0
49224199,1.0,0.99,29.0,1.0,2,2,365,0,40,293.0,30,1.29,4.97,1,1.0,927.0,1,0,1,1,1.0,1.0,1,0,0
49226854,1.0,1.0,5.0,1.0,2,1,365,0,363,115.0,2,0.11,5.0,1,1.0,3333.0,1,0,1,1,1.0,1.0,1,0,0
49227740,0.0,0.99,44.0,1.0,2,1,90,0,71,83.0,25,1.14,4.84,1,1.0,3132.0,1,0,1,1,2.0,1.0,1,0,0
49228142,0.0,0.99,44.0,1.0,2,1,90,0,154,88.0,31,1.37,4.68,1,1.0,3132.0,1,0,1,1,2.0,1.0,1,0,0
49228756,1.0,0.6,4.0,1.0,2,1,365,0,87,150.0,1,0.05,5.0,1,1.0,4120.0,1,1,1,1,1.0,1.0,0,1,0
49244095,0.0,0.96,128.0,1.0,6,1,365,0,362,91.0,46,2.25,4.85,0,2.0,1503.0,1,1,1,1,2.0,2.0,1,0,0
49244096,0.0,0.96,128.0,1.0,6,1,365,0,362,91.0,37,1.61,4.59,0,2.0,1503.0,1,1,1,1,2.0,2.0,1,0,0
49245890,0.0,1.0,1.0,1.0,10,2,365,0,176,693.0,39,1.8,4.72,0,2.0,2914.0,1,1,1,1,4.0,4.0,0,0,0
49246333,0.0,1.0,392.0,1.0,2,2,365,1,364,200.0,1,0.05,3.0,0,1.0,2278.0,1,0,1,1,1.0,1.0,1,0,0
49249637,1.0,0.8,4.0,1.0,6,4,365,0,57,245.0,28,1.49,5.0,1,2.5,3630.0,1,1,1,1,3.0,4.0,1,0,0
49249948,1.0,0.99,3.0,1.0,2,1,160,1,363,102.0,39,1.68,4.95,1,1.0,3677.0,1,1,1,1,1.0,1.0,0,1,0
49250279,0.0,0.99,4530.0,1.0,2,30,365,1,0,146.0,0,0.0,4.93,0,1.0,1409.0,1,1,1,1,1.0,1.0,1,0,0
49250371,0.0,0.99,4530.0,1.0,4,30,365,1,0,184.0,0,0.0,4.93,0,2.0,1409.0,1,1,1,1,2.0,2.0,1,0,0
49256823,0.0,0.99,13.0,1.0,6,1,365,0,27,141.0,99,4.3,4.54,0,1.0,1370.0,1,1,1,1,2.0,3.0,1,0,0
49258340,0.0,0.99,1.0,1.0,2,30,200,0,0,115.0,1,0.13,5.0,0,1.0,2934.0,1,1,1,1,1.0,1.0,1,0,0
49259026,0.0,0.99,1.0,1.0,5,30,365,0,0,109.0,0,0.0,4.93,0,2.5,713.0,1,1,1,1,3.0,4.0,1,0,0
49259213,0.0,0.88,79.0,1.0,2,30,365,0,87,89.0,0,0.0,4.93,1,1.0,2389.0,1,1,1,1,2.0,2.0,1,0,0
49259887,0.0,0.99,1.0,1.0,2,3,365,0,0,100.0,3,0.14,5.0,1,1.0,3025.0,1,1,1,1,1.0,1.0,1,0,0
49261791,1.0,0.99,7.0,1.0,6,2,365,0,345,120.0,125,5.47,4.93,0,1.5,1958.0,1,1,1,1,1.0,3.0,1,0,0
49267168,1.0,1.0,3.0,1.0,6,2,15,0,20,421.0,26,1.37,5.0,1,2.5,3224.0,1,1,1,1,3.0,3.0,1,0,0
49274525,1.0,0.98,8.0,1.0,11,1,365,0,342,241.0,23,1.12,4.78,1,2.5,4182.0,1,1,1,1,3.0,4.0,1,0,0
49276150,1.0,0.98,1.0,1.0,6,3,365,0,203,364.0,56,2.51,4.95,0,2.0,2305.0,1,1,1,1,3.0,3.0,1,0,0
