id,host_is_superhost,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_has_profile_pic,property_type,room_type,accommodates,minimum_nights,maximum_nights,instant_bookable,availability_365,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,neighbourhood_cleansed,survived,bathrooms,host_tenure_days,has_wifi,has_kitchen,has_air_conditioning,has_free_parking,has_heating,has_bed_linens,has_tv
773801601254736685,0.0,within an hour,0.97,0.99,2.0,1.0,Entire rental unit,Entire home/apt,3,1,14,1,221,54.0,13,4.43,4.62,4.69,4.85,4.62,4.69,4.92,4.85,78705,0,1.0,2495.0,1,1,1,1,1,1,1
773846294164751891,0.0,,,,7.0,1.0,Entire guest suite,Entire home/apt,2,2,30,0,56,117.0,8,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78751,0,1.0,1480.0,1,1,1,1,1,1,1
773849005387227579,1.0,within an hour,1.0,0.96,5.0,1.0,Entire home,Entire home/apt,8,2,1125,1,360,235.0,3,2.73,4.33,3.67,4.0,4.0,5.0,4.67,4.0,78751,0,1.0,446.0,1,1,1,1,1,1,1
773971750727741170,0.0,within an hour,0.96,0.91,16.0,1.0,Entire rental unit,Entire home/apt,2,1,60,0,69,83.0,2,0.98,4.5,4.0,4.0,4.5,4.5,4.0,4.5,78741,0,1.0,1528.0,1,1,1,1,1,1,0
773990041649356653,0.0,within an hour,0.96,0.91,16.0,1.0,Entire rental unit,Entire home/apt,3,1,60,0,72,101.0,8,2.47,3.75,3.88,4.13,4.5,3.88,3.88,3.63,78741,0,1.0,1528.0,1,1,1,1,1,1,1
774123767710030618,1.0,within an hour,1.0,0.87,3.0,1.0,Private room in home,Private room,2,2,30,0,78,64.0,11,3.44,5.0,5.0,5.0,5.0,5.0,4.91,5.0,78744,1,1.0,2713.0,1,1,1,1,1,1,1
774141225592996696,1.0,within an hour,1.0,0.95,2.0,1.0,Entire home,Entire home/apt,5,2,365,1,2,219.0,7,2.36,4.86,5.0,4.71,5.0,5.0,4.29,4.86,78753,0,2.5,2621.0,1,1,1,1,1,1,1
774171479219664714,1.0,within an hour,1.0,0.87,3.0,1.0,Private room in home,Private room,2,2,30,0,78,78.0,2,0.61,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78744,1,1.0,2713.0,1,1,1,1,1,1,1
774529969981499483,0.0,within an hour,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,10,3,1125,1,153,1314.0,3,1.76,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78704,0,3.0,565.0,1,1,1,1,0,0,1
774634803115380017,0.0,within an hour,1.0,0.96,3.0,1.0,Entire home,Entire home/apt,4,2,30,0,162,512.0,2,0.81,5.0,5.0,5.0,5.0,5.0,5.0,4.5,78702,0,2.5,2462.0,1,1,1,1,1,1,1
774634812766561454,0.0,within an hour,1.0,0.96,3.0,1.0,Entire home,Entire home/apt,5,1,30,0,161,204.0,6,1.86,5.0,4.67,5.0,5.0,5.0,4.33,4.83,78702,0,1.0,2462.0,1,0,1,1,1,1,1
774737488182032742,1.0,within an hour,1.0,0.98,31.0,1.0,Entire home,Entire home/apt,7,1,29,1,339,175.0,4,2.18,5.0,5.0,5.0,5.0,5.0,4.5,5.0,78745,0,1.5,3301.0,1,1,1,1,1,0,1
774788362948080782,0.0,within a few hours,1.0,0.75,2.0,1.0,Private room in home,Private room,2,1,1125,1,0,100.0,1,0.4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78724,1,1.0,121.0,1,1,1,1,0,0,1
774850007948678018,1.0,within an hour,0.8,0.96,2.0,1.0,Private room in home,Private room,2,1,365,1,234,60.0,3,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78745,1,1.0,1852.0,1,1,1,1,0,0,0
774866351399798899,0.0,within an hour,1.0,0.89,4.0,1.0,Entire home,Entire home/apt,10,2,1125,0,289,493.0,8,3.16,5.0,5.0,5.0,5.0,5.0,4.75,4.88,78758,1,2.5,2941.0,1,1,1,1,0,0,1
774900908484173862,0.0,within an hour,0.96,0.91,16.0,1.0,Entire rental unit,Entire home/apt,2,1,365,0,85,104.0,7,2.76,4.43,4.57,4.57,4.57,4.29,4.57,4.29,78741,0,1.0,1528.0,1,1,1,0,1,1,1
774921041085384460,0.0,within an hour,0.96,0.91,16.0,1.0,Entire rental unit,Entire home/apt,2,1,60,0,350,81.0,5,1.95,4.6,4.6,4.4,5.0,5.0,4.6,4.8,78741,0,1.0,1528.0,1,1,1,1,1,1,1
774941517449024890,0.0,within an hour,0.96,0.91,16.0,1.0,Entire rental unit,Entire home/apt,2,1,60,0,83,120.0,6,2.54,4.67,4.5,4.33,4.83,5.0,4.0,4.67,78741,0,1.0,1528.0,1,1,1,1,1,1,1
774950309850614685,0.0,within an hour,0.96,0.91,16.0,1.0,Entire rental unit,Entire home/apt,2,1,60,0,89,122.0,3,1.2,2.0,2.67,2.0,3.33,3.5,1.67,3.0,78741,0,1.0,1528.0,1,1,1,1,1,1,1
774957734744128178,0.0,within an hour,0.96,0.91,16.0,1.0,Entire rental unit,Entire home/apt,2,1,60,0,78,98.0,2,1.13,3.0,3.0,3.0,4.0,3.0,3.0,3.0,78741,0,1.0,1528.0,1,1,1,1,1,1,1
774965426974547915,0.0,within an hour,0.96,0.91,16.0,1.0,Entire rental unit,Entire home/apt,2,1,60,0,87,109.0,3,1.43,3.33,4.33,3.33,4.33,4.33,3.0,3.33,78741,0,1.0,1528.0,1,1,1,1,1,1,1
775119975384288537,0.0,within an hour,1.0,0.97,5355.0,1.0,Entire rental unit,Entire home/apt,4,31,1125,0,318,140.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78759,0,2.0,2296.0,1,1,1,0,1,1,1
775142744390714248,0.0,within an hour,1.0,0.99,3.0,1.0,Entire rental unit,Entire home/apt,6,2,1125,1,344,116.0,2,1.11,5.0,5.0,5.0,5.0,5.0,4.0,4.0,78757,0,2.0,553.0,1,1,1,1,1,1,1
775178538156831830,0.0,within a day,1.0,,4.0,1.0,Private room in home,Private room,2,30,1125,0,338,46.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78724,1,1.0,1323.0,1,1,1,1,1,0,1
775205162431032890,0.0,within an hour,0.98,0.88,79.0,1.0,Entire rental unit,Entire home/apt,2,30,365,0,350,60.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78705,0,1.0,2389.0,1,0,1,0,1,1,1
775254374141956933,0.0,within an hour,1.0,0.98,1.0,1.0,Entire home,Entire home/apt,8,1,28,1,323,172.0,20,9.84,5.0,5.0,5.0,5.0,5.0,4.9,4.95,78758,0,2.0,1613.0,1,1,1,0,1,1,1
775306960895705604,0.0,within a day,1.0,,4.0,1.0,Private room in home,Private room,1,30,365,1,259,42.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78724,1,1.0,1323.0,1,1,1,1,1,0,1
775310679272495088,0.0,within an hour,1.0,1.0,1.0,1.0,Entire rental unit,Entire home/apt,4,1,365,0,82,220.0,8,3.2,5.0,5.0,5.0,5.0,5.0,4.88,4.63,78704,0,1.5,3605.0,1,1,1,1,1,1,1
775357717971402082,0.0,within an hour,1.0,1.0,2.0,1.0,Entire home,Entire home/apt,6,1,15,1,331,121.0,5,3.75,5.0,5.0,4.8,5.0,5.0,4.6,4.8,78725,1,2.0,2276.0,1,1,1,1,1,1,1
775358125921423628,0.0,,,1.0,1.0,1.0,Private room in home,Private room,1,1,365,0,154,68.0,1,0.31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78723,1,1.0,116.0,1,1,1,1,0,0,0
775373038956495432,0.0,within an hour,0.97,0.98,77.0,1.0,Entire rental unit,Entire home/apt,4,1,365,1,18,119.0,2,2.0,5.0,5.0,5.0,5.0,4.5,4.5,5.0,78751,0,1.0,1715.0,1,1,1,1,0,0,1
775388786567166120,0.0,within an hour,1.0,0.91,7.0,1.0,Tiny home,Entire home/apt,2,2,91,0,157,149.0,4,2.22,5.0,5.0,5.0,5.0,5.0,5.0,4.75,78704,0,1.0,3074.0,1,1,1,1,0,0,1
775392620631676457,0.0,within an hour,1.0,0.56,236.0,1.0,Private room in rental unit,Private room,2,30,365,1,289,75.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78702,0,0.0,451.0,1,0,1,1,0,0,1
775424419054881203,0.0,,,,1.0,1.0,Entire rental unit,Entire home/apt,4,3,1125,0,1,350.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78741,1,2.0,2852.0,0,1,1,1,1,0,0
775464167397811728,0.0,within an hour,0.99,0.98,25.0,1.0,Entire condo,Entire home/apt,6,1,90,1,110,290.0,3,2.73,4.67,4.67,5.0,5.0,4.67,5.0,4.33,78701,1,2.0,780.0,1,1,1,0,1,1,1
775471553897794081,0.0,within an hour,1.0,0.91,1.0,1.0,Entire guesthouse,Entire home/apt,3,1,28,1,77,127.0,8,2.64,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78745,1,1.0,2360.0,1,1,0,1,1,1,1
775490046692442110,0.0,within an hour,1.0,0.95,46.0,1.0,Entire home,Entire home/apt,6,1,1125,1,346,162.0,8,2.67,4.0,4.38,4.0,4.75,5.0,4.25,4.25,78752,0,1.0,2517.0,1,1,1,1,0,0,1
775650649449041638,0.0,within an hour,1.0,0.83,1.0,1.0,Entire rental unit,Entire home/apt,2,1,365,0,323,142.0,2,0.65,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78704,0,1.0,2899.0,1,1,1,1,1,1,1
775661713152813407,0.0,within an hour,1.0,1.0,7.0,1.0,Entire rental unit,Entire home/apt,5,2,365,1,345,110.0,6,2.37,4.83,4.83,4.83,5.0,5.0,5.0,4.83,78751,0,2.0,1493.0,1,1,1,1,1,0,1
775824617124921237,0.0,within an hour,1.0,0.97,5355.0,1.0,Entire rental unit,Entire home/apt,2,31,1125,0,0,148.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78702,0,1.0,2296.0,1,1,1,0,1,1,1
775824957249357507,0.0,within an hour,1.0,0.97,5355.0,1.0,Entire rental unit,Entire home/apt,4,31,1125,0,278,236.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78701,1,2.0,2296.0,1,1,1,0,1,1,1
775837204832821061,0.0,within an hour,1.0,0.97,5355.0,1.0,Entire rental unit,Entire home/apt,4,31,1125,0,348,162.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78725,0,2.0,2296.0,1,1,1,0,1,1,1
775839725937770584,0.0,within an hour,1.0,0.97,5355.0,1.0,Entire rental unit,Entire home/apt,2,31,1125,0,324,128.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78702,0,1.0,2296.0,1,1,1,0,1,1,1
775840316007294736,0.0,within an hour,1.0,0.97,5355.0,1.0,Entire rental unit,Entire home/apt,2,31,1125,0,318,134.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78702,0,1.0,2296.0,1,1,1,0,1,1,1
775948744366244568,0.0,within a day,1.0,,4.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,11,75.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78724,1,1.0,1323.0,1,1,1,1,0,0,1
776011364937909233,0.0,within an hour,1.0,0.98,71.0,1.0,Entire home,Entire home/apt,16,2,365,0,347,836.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78734,0,7.0,1846.0,1,1,1,1,1,1,1
776034017777247109,0.0,,,,2.0,1.0,Private room in home,Private room,2,4,365,1,281,54.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78745,1,1.0,1766.0,1,1,1,1,1,1,1
776083827859441440,0.0,within an hour,1.0,1.0,2.0,1.0,Entire home,Entire home/apt,4,2,27,0,4,189.0,1,0.88,5.0,5.0,5.0,5.0,5.0,3.0,4.0,78721,1,2.5,2594.0,1,1,1,1,1,1,1
776100949182609707,0.0,within an hour,1.0,0.96,5.0,1.0,Entire home,Entire home/apt,8,2,365,0,136,275.0,1,0.34,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78745,0,2.0,1006.0,1,1,1,1,1,1,1
776106434092035725,1.0,within an hour,1.0,1.0,8.0,1.0,Entire home,Entire home/apt,8,2,365,1,89,395.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78737,1,3.0,3513.0,1,1,1,1,0,0,1
776114536781368182,1.0,within a few hours,1.0,0.98,2.0,1.0,Entire home,Entire home/apt,8,1,365,0,39,343.0,4,1.97,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78748,1,2.5,2312.0,1,1,1,1,1,0,1
776123837545666717,1.0,within an hour,1.0,1.0,8.0,1.0,Entire home,Entire home/apt,6,2,365,1,88,297.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78737,1,2.0,3513.0,1,1,1,1,0,0,1
776153134129479283,0.0,within a few hours,1.0,0.8,1.0,1.0,Entire home,Entire home/apt,5,3,65,0,173,414.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78731,1,2.5,1329.0,1,1,1,1,1,1,1
776156959595865359,1.0,within a day,0.96,0.27,303.0,1.0,Entire rental unit,Entire home/apt,4,3,14,0,70,226.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78701,1,1.0,1548.0,1,1,1,0,0,0,1
776163115233553525,1.0,within a day,0.96,0.27,303.0,1.0,Entire rental unit,Entire home/apt,4,3,14,0,89,270.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78701,1,1.0,1548.0,1,1,1,0,0,0,1
776168168448796348,1.0,within a day,0.96,0.27,303.0,1.0,Entire rental unit,Entire home/apt,6,3,14,0,78,343.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78701,1,2.0,1548.0,1,1,1,0,0,0,1
776172305068025495,1.0,within an hour,1.0,1.0,8.0,1.0,Entire home,Entire home/apt,12,2,365,1,0,525.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78737,1,4.0,3513.0,1,1,1,1,0,0,1
776623815835467429,0.0,within an hour,1.0,1.0,3.0,1.0,Entire home,Entire home/apt,6,1,1125,1,339,121.0,12,7.66,4.92,5.0,5.0,5.0,5.0,4.92,4.92,78758,1,2.0,473.0,1,1,1,1,1,1,1
776713442898026952,0.0,within an hour,0.95,1.0,88.0,1.0,Entire rental unit,Entire home/apt,4,2,365,1,148,93.0,10,3.09,4.2,3.8,3.9,4.3,4.4,4.4,4.7,78705,0,1.0,1353.0,1,1,1,0,1,0,1
776770106318806412,0.0,within an hour,0.95,1.0,88.0,1.0,Entire rental unit,Entire home/apt,4,2,365,1,0,300.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78705,0,1.0,1353.0,1,1,1,1,0,0,1
776782213725888303,0.0,within an hour,1.0,1.0,3.0,1.0,Entire rental unit,Entire home/apt,3,1,10,1,164,116.0,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78741,0,1.0,2076.0,1,1,1,1,1,1,1
776791274500858270,0.0,within an hour,0.95,1.0,88.0,1.0,Entire condo,Entire home/apt,4,2,365,1,0,69.0,4,1.29,4.0,3.75,4.0,4.75,4.25,4.5,3.75,78705,0,1.0,1353.0,1,1,1,1,0,0,1
776820273561746464,0.0,within an hour,1.0,0.99,294.0,1.0,Entire rental unit,Entire home/apt,3,1,280,0,298,294.0,5,3.75,4.8,5.0,5.0,4.4,4.6,5.0,4.6,78701,0,1.0,2427.0,1,1,1,1,1,1,1
776856392883734623,0.0,within an hour,1.0,1.0,1.0,1.0,Entire guesthouse,Entire home/apt,2,1,90,1,342,97.0,1,0.57,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78744,0,1.0,1416.0,1,1,1,1,1,0,1
776872843976738987,0.0,a few days or more,0.11,0.29,1.0,1.0,Entire rental unit,Entire home/apt,3,2,6,0,152,133.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78702,0,1.0,2725.0,1,1,1,1,0,0,1
776881327751513166,0.0,,,,1302.0,1.0,Entire home,Entire home/apt,10,2,365,1,333,250.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,0,2.0,717.0,1,1,1,1,1,0,1
776899546322990303,0.0,within a few hours,0.9,0.92,1.0,0.0,Entire rental unit,Entire home/apt,3,1,7,0,51,83.0,3,2.73,5.0,5.0,4.67,5.0,5.0,4.0,5.0,78745,0,1.0,114.0,1,1,1,1,1,1,0
777063676358331486,0.0,within a few hours,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,8,3,1125,0,54,489.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78746,0,3.5,3889.0,1,1,1,1,1,1,1
777074393395050225,0.0,within an hour,1.0,0.99,90.0,1.0,Entire rental unit,Entire home/apt,5,2,180,0,361,195.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78723,0,1.0,2078.0,1,1,1,1,1,1,1
777348587849185170,0.0,within an hour,1.0,0.89,2.0,1.0,Entire guesthouse,Entire home/apt,2,2,1125,0,173,151.0,2,2.0,5.0,4.5,4.5,5.0,4.5,4.5,5.0,78723,0,1.0,1773.0,1,1,0,1,0,1,1
777481397612323371,0.0,within an hour,0.9,0.32,5.0,1.0,Entire rental unit,Entire home/apt,4,30,1125,0,350,125.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78744,1,1.0,150.0,1,1,1,1,1,0,1
777511198673879542,0.0,within a few hours,1.0,0.94,2.0,1.0,Private room in home,Private room,1,1,14,1,288,61.0,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78723,0,1.0,1536.0,1,1,1,1,1,1,0
777518873123688993,1.0,within a few hours,0.86,1.0,41.0,1.0,Entire home,Entire home/apt,8,2,90,1,352,319.0,4,1.33,4.75,4.75,4.75,5.0,4.75,4.5,4.25,78721,0,2.0,2249.0,1,1,1,1,1,1,1
777529393678947772,1.0,within a few hours,0.86,1.0,41.0,1.0,Entire loft,Entire home/apt,2,2,90,1,10,216.0,13,4.15,4.92,4.77,5.0,5.0,5.0,4.92,4.85,78701,0,1.0,2249.0,1,1,1,1,1,1,1
777529427552186897,1.0,within a few hours,0.86,1.0,41.0,1.0,Entire loft,Entire home/apt,2,2,90,1,5,216.0,13,4.48,4.54,4.69,5.0,5.0,4.85,4.15,4.46,78701,0,1.0,2249.0,1,1,1,1,1,1,1
777561924839641127,1.0,within an hour,1.0,1.0,32.0,1.0,Entire condo,Entire home/apt,6,2,365,1,246,310.0,4,2.22,5.0,5.0,5.0,4.0,4.75,5.0,4.5,78701,1,2.0,2924.0,1,1,1,0,1,1,1
777570098951104352,0.0,within an hour,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,2,30,90,0,294,43.0,1,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,78752,0,1.0,2310.0,1,0,1,1,1,1,1
777629742245214447,0.0,within an hour,1.0,1.0,7.0,1.0,Entire home,Entire home/apt,5,3,365,0,198,124.0,4,2.26,5.0,5.0,4.75,5.0,5.0,5.0,4.75,78757,1,2.0,1493.0,1,1,1,1,1,1,1
777706258248047781,1.0,within an hour,1.0,1.0,6.0,1.0,Entire rental unit,Entire home/apt,2,1,365,0,47,193.0,12,3.75,5.0,5.0,5.0,5.0,5.0,5.0,4.92,78703,1,1.0,746.0,1,1,1,1,1,1,1
777791528114093707,0.0,within a few hours,1.0,0.71,2.0,1.0,Entire home,Entire home/apt,6,28,365,0,41,427.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78723,1,3.5,3287.0,1,1,1,1,1,1,1
777875417150624817,0.0,within an hour,0.82,1.0,13.0,1.0,Private room in home,Private room,2,1,365,1,43,45.0,1,0.42,5.0,5.0,4.0,5.0,5.0,5.0,5.0,78754,1,1.0,1180.0,1,1,1,1,1,0,0
778025137298034826,0.0,within an hour,1.0,0.97,5355.0,1.0,Entire rental unit,Entire home/apt,2,31,1125,0,315,128.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78756,0,1.0,2296.0,1,1,1,0,1,1,1
778131556254290420,1.0,within an hour,1.0,1.0,6.0,1.0,Entire rental unit,Entire home/apt,4,3,90,1,76,145.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,1,1.0,2445.0,1,1,1,1,0,0,1
778139459775477455,0.0,within an hour,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,10,30,365,0,158,150.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78724,0,3.5,2455.0,1,1,1,1,1,1,1
778216001803179781,0.0,within an hour,0.9,0.32,5.0,1.0,Entire home,Entire home/apt,8,30,365,0,362,187.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78744,0,2.5,150.0,1,1,1,1,1,1,1
778294453998089044,0.0,within a few hours,1.0,1.0,8.0,1.0,Entire rental unit,Entire home/apt,5,2,365,0,360,757.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78701,0,2.0,3580.0,1,1,1,1,1,1,1
778315058946967799,0.0,within an hour,1.0,0.99,13.0,1.0,Entire home,Entire home/apt,10,1,1125,0,331,317.0,9,2.93,4.89,5.0,5.0,5.0,5.0,4.89,4.89,78723,1,2.5,1370.0,1,1,1,0,1,1,1
778347436102488938,0.0,within a few hours,0.9,1.0,1.0,1.0,Entire rental unit,Entire home/apt,5,2,365,0,147,110.0,3,1.22,5.0,5.0,5.0,4.67,5.0,4.67,5.0,78751,0,1.0,361.0,1,1,1,1,0,0,1
778370358360742174,0.0,,,1.0,2.0,1.0,Yurt,Entire home/apt,2,30,1125,1,134,105.0,1,0.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78741,1,1.0,2600.0,1,1,0,1,1,0,0
778413890134446613,0.0,within an hour,1.0,0.98,5.0,1.0,Private room in home,Private room,2,3,365,0,265,32.0,3,1.27,4.67,4.67,4.67,4.67,4.33,5.0,4.33,78758,1,1.0,2836.0,1,1,1,1,0,0,1
778889929563779180,0.0,within an hour,1.0,0.95,1.0,1.0,Entire guesthouse,Entire home/apt,2,1,1125,1,58,99.0,11,3.55,5.0,5.0,5.0,5.0,5.0,4.91,5.0,78752,0,1.0,111.0,1,1,1,1,1,1,1
779019971087380737,1.0,within an hour,0.98,1.0,8.0,1.0,Entire home,Entire home/apt,6,1,365,0,358,190.0,21,6.92,5.0,4.95,4.9,4.9,5.0,4.86,5.0,78702,0,2.0,912.0,1,1,1,1,1,0,1
779075716314835030,0.0,within an hour,1.0,1.0,3.0,1.0,Entire home,Entire home/apt,6,7,1125,1,173,141.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78724,1,2.0,2704.0,1,1,1,1,1,1,1
779129447758985600,1.0,within an hour,1.0,1.0,128.0,1.0,Entire home,Entire home/apt,10,2,8,1,122,349.0,4,1.35,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78702,0,1.0,3875.0,1,1,1,0,1,1,1
779239016136489676,1.0,within an hour,1.0,0.72,6.0,1.0,Entire condo,Entire home/apt,3,31,365,0,229,100.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,1,2.0,3812.0,1,1,1,1,1,1,1
779410428115822914,0.0,within a day,0.6,0.62,3.0,1.0,Entire rental unit,Entire home/apt,4,1,1125,0,63,78.0,2,0.79,4.5,5.0,4.0,5.0,5.0,4.5,4.5,78748,0,1.0,1771.0,1,1,1,1,1,1,1
779426110091981099,0.0,within a day,0.6,0.62,3.0,1.0,Private room in rental unit,Private room,4,1,1125,0,159,158.0,1,0.41,2.0,2.0,1.0,1.0,1.0,5.0,3.0,78705,0,1.0,1771.0,1,1,1,1,1,1,1
779688600524351329,0.0,within a day,1.0,,2.0,1.0,Entire home,Entire home/apt,2,3,30,1,0,150.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78702,1,1.0,3361.0,1,1,1,1,1,1,1
779844671429610411,0.0,within an hour,1.0,1.0,1.0,1.0,Entire rental unit,Entire home/apt,3,2,1125,1,116,105.0,3,1.22,4.67,4.67,4.67,4.67,5.0,5.0,4.67,78703,0,1.0,2958.0,1,1,0,1,1,1,1
779890101815462460,0.0,within an hour,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,10,1,365,1,329,445.0,1,0.48,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78725,1,2.5,110.0,1,1,1,1,1,1,1
779928783756795787,0.0,within an hour,1.0,0.99,146.0,1.0,Entire rental unit,Entire home/apt,4,1,365,0,363,93.0,6,2.31,4.33,4.67,4.17,5.0,4.33,5.0,4.0,78704,0,1.0,1362.0,1,1,1,1,1,1,1
779928789111445741,0.0,within an hour,1.0,0.99,146.0,1.0,Entire rental unit,Entire home/apt,4,1,365,0,363,106.0,8,2.7,4.5,4.25,4.75,4.5,4.75,4.5,4.25,78704,0,1.0,1362.0,1,1,1,1,1,1,1
779928805055410179,0.0,within an hour,1.0,0.99,146.0,1.0,Entire rental unit,Entire home/apt,4,1,365,0,356,112.0,8,2.7,4.75,4.25,4.75,4.88,5.0,4.75,4.88,78704,0,1.0,1362.0,1,1,1,1,1,1,1
780031572821900714,1.0,within an hour,1.0,0.98,10.0,1.0,Entire home,Entire home/apt,12,3,365,0,160,309.0,3,1.36,5.0,5.0,5.0,5.0,5.0,5.0,4.67,78728,1,2.5,4343.0,1,1,1,1,1,0,1
780251820400130734,0.0,within an hour,1.0,0.97,5355.0,1.0,Entire rental unit,Entire home/apt,2,31,1125,0,311,112.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78756,0,1.0,2296.0,1,1,1,0,1,1,1
780252140991387063,0.0,within an hour,1.0,0.97,5355.0,1.0,Entire rental unit,Entire home/apt,2,31,1125,0,295,112.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78756,0,1.0,2296.0,1,1,1,0,1,1,1
780252494347547171,0.0,within an hour,1.0,0.97,5355.0,1.0,Entire rental unit,Entire home/apt,2,31,1125,0,352,105.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78756,0,1.0,2296.0,1,1,1,0,1,1,1
780319317624156384,0.0,a few days or more,0.0,0.75,2.0,1.0,Entire rental unit,Entire home/apt,4,1,365,0,362,133.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78744,1,1.0,2238.0,1,1,1,1,0,0,1
780383945567277190,1.0,within an hour,1.0,0.93,8.0,1.0,Entire townhouse,Entire home/apt,6,2,28,1,355,931.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78741,0,3.5,3342.0,1,0,1,1,1,0,0
780385854945424874,0.0,within an hour,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,6,2,365,1,152,150.0,6,2.22,5.0,4.83,4.83,5.0,5.0,4.83,5.0,78752,0,1.0,3563.0,1,1,1,1,1,1,1
780462212529422461,1.0,within an hour,1.0,1.0,2.0,1.0,Entire home,Entire home/apt,9,30,1125,1,322,135.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78745,1,2.0,2615.0,1,1,1,1,1,1,1
780491586087938153,1.0,within an hour,0.88,0.97,5.0,1.0,Entire rental unit,Entire home/apt,4,7,365,1,0,165.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78757,1,2.0,675.0,1,1,1,1,1,1,1
780624744724751864,0.0,within an hour,1.0,0.97,1.0,1.0,Yurt,Entire home/apt,3,2,1125,0,156,248.0,15,7.14,5.0,5.0,5.0,5.0,5.0,4.87,4.87,78737,1,1.0,2202.0,1,0,0,0,1,1,1
